accuracy_on_parsed,accuracy_strict,batch_size,budget,demo_count,eval_examples,eval_row_ids_hash,eval_split,grad_accum,inference_runtime_sec,job_id,label_names,lora_config,loss_first,loss_last,macro_f1_on_parsed,method,model_id,model_load_sec,parser_failures,parser_success,runtime_sec,seed,status,task,train_demo_row_ids,train_examples,train_row_ids,train_runtime_sec
0.68359375,0.68359375,,16,16,256,b3b57802f0a6675dd147870f6fea232f5caaba70bce7ee29c86e13b4bfbbba08,train_holdout,,,icl__qwen3-1_7b__trec__n16__seed13,"['ABBR', 'ENTY', 'DESC', 'HUM', 'LOC', 'NUM']",,,,0.6962346502216296,ICL,Qwen/Qwen3-1.7B,,0,1.0,28.01283295200119,13,PASS,trec,"['train:1922', 'train:5377', 'train:2102', 'train:1864', 'train:3520', 'train:2342', 'train:1760', 'train:5057', 'train:86', 'train:518', 'train:5243', 'train:2850', 'train:2716', 'train:2546', 'train:4262', 'train:849']",,,
0.62890625,0.62890625,,16,16,256,57ba07868e2895062a196859120baa974a6d661b9623371a28ae64fff6e8b145,train_holdout,,,icl__qwen3-1_7b__trec__n16__seed21,"['ABBR', 'ENTY', 'DESC', 'HUM', 'LOC', 'NUM']",,,,0.6423710083099429,ICL,Qwen/Qwen3-1.7B,,0,1.0,30.123711082000227,21,PASS,trec,"['train:4176', 'train:3959', 'train:2252', 'train:5441', 'train:2988', 'train:1945', 'train:1787', 'train:4129', 'train:2598', 'train:4488', 'train:1767', 'train:3402', 'train:1691', 'train:2600', 'train:2500', 'train:5180']",,,
0.61328125,0.61328125,,16,16,256,acc5fbb111e4540c48a690379129f3c9076958279ad0ea6edd22df378afa2481,train_holdout,,,icl__qwen3-1_7b__trec__n16__seed42,"['ABBR', 'ENTY', 'DESC', 'HUM', 'LOC', 'NUM']",,,,0.6063284915277811,ICL,Qwen/Qwen3-1.7B,,0,1.0,28.284806889998436,42,PASS,trec,"['train:1113', 'train:4503', 'train:3572', 'train:65', 'train:4963', 'train:30', 'train:4217', 'train:4347', 'train:188', 'train:5066', 'train:3768', 'train:1498', 'train:511', 'train:4382', 'train:4982', 'train:4925']",,,
0.4921875,0.4921875,,1,1,256,b3b57802f0a6675dd147870f6fea232f5caaba70bce7ee29c86e13b4bfbbba08,train_holdout,,,icl__qwen3-1_7b__trec__n1__seed13,"['ABBR', 'ENTY', 'DESC', 'HUM', 'LOC', 'NUM']",,,,0.47399632146082443,ICL,Qwen/Qwen3-1.7B,,0,1.0,26.594236632998218,13,PASS,trec,['train:2546'],,,
0.484375,0.484375,,1,1,256,57ba07868e2895062a196859120baa974a6d661b9623371a28ae64fff6e8b145,train_holdout,,,icl__qwen3-1_7b__trec__n1__seed21,"['ABBR', 'ENTY', 'DESC', 'HUM', 'LOC', 'NUM']",,,,0.469521718166914,ICL,Qwen/Qwen3-1.7B,,0,1.0,26.855657224994502,21,PASS,trec,['train:3959'],,,
0.421875,0.421875,,1,1,256,acc5fbb111e4540c48a690379129f3c9076958279ad0ea6edd22df378afa2481,train_holdout,,,icl__qwen3-1_7b__trec__n1__seed42,"['ABBR', 'ENTY', 'DESC', 'HUM', 'LOC', 'NUM']",,,,0.38332129543641474,ICL,Qwen/Qwen3-1.7B,,0,1.0,25.752388779001194,42,PASS,trec,['train:30'],,,
0.59765625,0.59765625,,2,2,256,b3b57802f0a6675dd147870f6fea232f5caaba70bce7ee29c86e13b4bfbbba08,train_holdout,,,icl__qwen3-1_7b__trec__n2__seed13,"['ABBR', 'ENTY', 'DESC', 'HUM', 'LOC', 'NUM']",,,,0.5817350535505855,ICL,Qwen/Qwen3-1.7B,,0,1.0,26.853487872998812,13,PASS,trec,"['train:518', 'train:2546']",,,
0.4609375,0.4609375,,2,2,256,57ba07868e2895062a196859120baa974a6d661b9623371a28ae64fff6e8b145,train_holdout,,,icl__qwen3-1_7b__trec__n2__seed21,"['ABBR', 'ENTY', 'DESC', 'HUM', 'LOC', 'NUM']",,,,0.44144132764822414,ICL,Qwen/Qwen3-1.7B,,0,1.0,27.059731519999332,21,PASS,trec,"['train:3959', 'train:1945']",,,
0.4609375,0.4609375,,2,2,256,acc5fbb111e4540c48a690379129f3c9076958279ad0ea6edd22df378afa2481,train_holdout,,,icl__qwen3-1_7b__trec__n2__seed42,"['ABBR', 'ENTY', 'DESC', 'HUM', 'LOC', 'NUM']",,,,0.4511729363146293,ICL,Qwen/Qwen3-1.7B,,0,1.0,26.205099696002435,42,PASS,trec,"['train:30', 'train:4217']",,,
0.67578125,0.67578125,,32,32,256,b3b57802f0a6675dd147870f6fea232f5caaba70bce7ee29c86e13b4bfbbba08,train_holdout,,,icl__qwen3-1_7b__trec__n32__seed13,"['ABBR', 'ENTY', 'DESC', 'HUM', 'LOC', 'NUM']",,,,0.6869517647586405,ICL,Qwen/Qwen3-1.7B,,0,1.0,27.901504011002544,13,PASS,trec,"['train:5089', 'train:3520', 'train:518', 'train:5151', 'train:1864', 'train:4262', 'train:638', 'train:5377', 'train:2716', 'train:5243', 'train:1760', 'train:2245', 'train:4599', 'train:1502', 'train:2085', 'train:2287', 'train:1165', 'train:3448', 'train:32', 'train:96', 'train:2342', 'train:3710', 'train:3494', 'train:304', 'train:849', 'train:2102', 'train:1922', 'train:2248', 'train:5057', 'train:2546', 'train:86', 'train:2850']",,,
0.671875,0.671875,,32,32,256,57ba07868e2895062a196859120baa974a6d661b9623371a28ae64fff6e8b145,train_holdout,,,icl__qwen3-1_7b__trec__n32__seed21,"['ABBR', 'ENTY', 'DESC', 'HUM', 'LOC', 'NUM']",,,,0.6800046550756541,ICL,Qwen/Qwen3-1.7B,,0,1.0,28.51901714500127,21,PASS,trec,"['train:672', 'train:1767', 'train:2988', 'train:5441', 'train:2600', 'train:4452', 'train:4919', 'train:1945', 'train:245', 'train:2500', 'train:1691', 'train:1593', 'train:4963', 'train:1787', 'train:568', 'train:4769', 'train:2758', 'train:3959', 'train:4176', 'train:4045', 'train:1866', 'train:2598', 'train:4488', 'train:3402', 'train:5180', 'train:182', 'train:2408', 'train:980', 'train:4129', 'train:2252', 'train:2955', 'train:1753']",,,
0.64453125,0.64453125,,32,32,256,acc5fbb111e4540c48a690379129f3c9076958279ad0ea6edd22df378afa2481,train_holdout,,,icl__qwen3-1_7b__trec__n32__seed42,"['ABBR', 'ENTY', 'DESC', 'HUM', 'LOC', 'NUM']",,,,0.6471378451872895,ICL,Qwen/Qwen3-1.7B,,0,1.0,28.683200535997457,42,PASS,trec,"['train:4217', 'train:2707', 'train:2235', 'train:1442', 'train:4503', 'train:3768', 'train:4347', 'train:4963', 'train:4925', 'train:3438', 'train:4049', 'train:4309', 'train:4382', 'train:89', 'train:511', 'train:4274', 'train:3572', 'train:4130', 'train:2134', 'train:65', 'train:4171', 'train:30', 'train:5066', 'train:1498', 'train:188', 'train:4982', 'train:4881', 'train:2871', 'train:1113', 'train:3097', 'train:2438', 'train:1735']",,,
0.609375,0.609375,,4,4,256,b3b57802f0a6675dd147870f6fea232f5caaba70bce7ee29c86e13b4bfbbba08,train_holdout,,,icl__qwen3-1_7b__trec__n4__seed13,"['ABBR', 'ENTY', 'DESC', 'HUM', 'LOC', 'NUM']",,,,0.5962841939242992,ICL,Qwen/Qwen3-1.7B,,0,1.0,27.058364108001115,13,PASS,trec,"['train:2716', 'train:849', 'train:518', 'train:2546']",,,
0.56640625,0.56640625,,4,4,256,57ba07868e2895062a196859120baa974a6d661b9623371a28ae64fff6e8b145,train_holdout,,,icl__qwen3-1_7b__trec__n4__seed21,"['ABBR', 'ENTY', 'DESC', 'HUM', 'LOC', 'NUM']",,,,0.5472222871691824,ICL,Qwen/Qwen3-1.7B,,0,1.0,27.964868232003937,21,PASS,trec,"['train:1945', 'train:2600', 'train:3959', 'train:1691']",,,
0.53125,0.53125,,4,4,256,acc5fbb111e4540c48a690379129f3c9076958279ad0ea6edd22df378afa2481,train_holdout,,,icl__qwen3-1_7b__trec__n4__seed42,"['ABBR', 'ENTY', 'DESC', 'HUM', 'LOC', 'NUM']",,,,0.5043250863176768,ICL,Qwen/Qwen3-1.7B,,0,1.0,26.414584886995726,42,PASS,trec,"['train:4217', 'train:30', 'train:4503', 'train:511']",,,
0.66796875,0.66796875,,8,8,256,b3b57802f0a6675dd147870f6fea232f5caaba70bce7ee29c86e13b4bfbbba08,train_holdout,,,icl__qwen3-1_7b__trec__n8__seed13,"['ABBR', 'ENTY', 'DESC', 'HUM', 'LOC', 'NUM']",,,,0.6643015376274194,ICL,Qwen/Qwen3-1.7B,,0,1.0,27.483500982001715,13,PASS,trec,"['train:2716', 'train:5057', 'train:5243', 'train:2850', 'train:4262', 'train:2546', 'train:849', 'train:518']",,,
0.62109375,0.62109375,,8,8,256,57ba07868e2895062a196859120baa974a6d661b9623371a28ae64fff6e8b145,train_holdout,,,icl__qwen3-1_7b__trec__n8__seed21,"['ABBR', 'ENTY', 'DESC', 'HUM', 'LOC', 'NUM']",,,,0.6215929345844345,ICL,Qwen/Qwen3-1.7B,,0,1.0,28.801065298997855,21,PASS,trec,"['train:3959', 'train:2600', 'train:4129', 'train:1691', 'train:2988', 'train:1945', 'train:2252', 'train:2598']",,,
0.625,0.625,,8,8,256,acc5fbb111e4540c48a690379129f3c9076958279ad0ea6edd22df378afa2481,train_holdout,,,icl__qwen3-1_7b__trec__n8__seed42,"['ABBR', 'ENTY', 'DESC', 'HUM', 'LOC', 'NUM']",,,,0.6236987445867912,ICL,Qwen/Qwen3-1.7B,,0,1.0,27.741341731998546,42,PASS,trec,"['train:30', 'train:4503', 'train:4347', 'train:511', 'train:4217', 'train:65', 'train:5066', 'train:1113']",,,
0.75,0.75,,0,0,256,49ddc54b010419fcfa7246e788fb7b125a654772fdafcf3ffe1c6eefb5cb9f2d,validation,,,icl__qwen3-4b__mrpc__n0__seed13,"['not_equivalent', 'equivalent']",,,,0.7400850307760645,ICL,Qwen/Qwen3-4B,,0,1.0,37.14298190300178,13,PASS,mrpc,[],,,
0.73046875,0.73046875,,0,0,256,6027f8c6212fab89370a3e77705d9eee734c83fa9eaa662c71054990ebdad502,validation,,,icl__qwen3-4b__mrpc__n0__seed21,"['not_equivalent', 'equivalent']",,,,0.7218749507959251,ICL,Qwen/Qwen3-4B,,0,1.0,36.85775883799943,21,PASS,mrpc,[],,,
0.75,0.75,,0,0,256,cc415c8e50765e5d0b0d28d5170e4c222739281cd05889e819a03d66934a1079,validation,,,icl__qwen3-4b__mrpc__n0__seed42,"['not_equivalent', 'equivalent']",,,,0.739241151005857,ICL,Qwen/Qwen3-4B,,0,1.0,36.93885566899553,42,PASS,mrpc,[],,,
0.73046875,0.73046875,,16,16,256,49ddc54b010419fcfa7246e788fb7b125a654772fdafcf3ffe1c6eefb5cb9f2d,validation,,,icl__qwen3-4b__mrpc__n16__seed13,"['not_equivalent', 'equivalent']",,,,0.7286427528996082,ICL,Qwen/Qwen3-4B,,0,1.0,33.10421623800357,13,PASS,mrpc,"['train:2511', 'train:881', 'train:1780', 'train:1289', 'train:899', 'train:909', 'train:1456', 'train:1154', 'train:942', 'train:531', 'train:3467', 'train:1277', 'train:1546', 'train:1011', 'train:2005', 'train:1593']",,,
0.71875,0.71875,,16,16,256,6027f8c6212fab89370a3e77705d9eee734c83fa9eaa662c71054990ebdad502,validation,,,icl__qwen3-4b__mrpc__n16__seed21,"['not_equivalent', 'equivalent']",,,,0.7176470588235294,ICL,Qwen/Qwen3-4B,,0,1.0,38.23387801699573,21,PASS,mrpc,"['train:755', 'train:3686', 'train:3077', 'train:382', 'train:1138', 'train:3223', 'train:1899', 'train:2755', 'train:3249', 'train:2884', 'train:4073', 'train:1139', 'train:3475', 'train:1486', 'train:1938', 'train:2971']",,,
0.6953125,0.6953125,,16,16,256,cc415c8e50765e5d0b0d28d5170e4c222739281cd05889e819a03d66934a1079,validation,,,icl__qwen3-4b__mrpc__n16__seed42,"['not_equivalent', 'equivalent']",,,,0.6851466414380322,ICL,Qwen/Qwen3-4B,,0,1.0,33.035655100997246,42,PASS,mrpc,"['train:717', 'train:1696', 'train:400', 'train:949', 'train:757', 'train:3693', 'train:4072', 'train:3255', 'train:951', 'train:169', 'train:1888', 'train:684', 'train:1530', 'train:20', 'train:2232', 'train:2766']",,,
0.7421875,0.7421875,,1,1,256,49ddc54b010419fcfa7246e788fb7b125a654772fdafcf3ffe1c6eefb5cb9f2d,validation,,,icl__qwen3-4b__mrpc__n1__seed13,"['not_equivalent', 'equivalent']",,,,0.7385976855003404,ICL,Qwen/Qwen3-4B,,0,1.0,30.05375280899898,13,PASS,mrpc,['train:1780'],,,
0.6953125,0.6953125,,1,1,256,6027f8c6212fab89370a3e77705d9eee734c83fa9eaa662c71054990ebdad502,validation,,,icl__qwen3-4b__mrpc__n1__seed21,"['not_equivalent', 'equivalent']",,,,0.6842105263157895,ICL,Qwen/Qwen3-4B,,0,1.0,29.778336591996776,21,PASS,mrpc,['train:1138'],,,
0.7734375,0.7734375,,1,1,256,cc415c8e50765e5d0b0d28d5170e4c222739281cd05889e819a03d66934a1079,validation,,,icl__qwen3-4b__mrpc__n1__seed42,"['not_equivalent', 'equivalent']",,,,0.7720461802996806,ICL,Qwen/Qwen3-4B,,0,1.0,30.084627947995614,42,PASS,mrpc,['train:757'],,,
0.71875,0.71875,,2,2,256,49ddc54b010419fcfa7246e788fb7b125a654772fdafcf3ffe1c6eefb5cb9f2d,validation,,,icl__qwen3-4b__mrpc__n2__seed13,"['not_equivalent', 'equivalent']",,,,0.7170228445099485,ICL,Qwen/Qwen3-4B,,0,1.0,29.974181814002804,13,PASS,mrpc,"['train:3467', 'train:1780']",,,
0.73046875,0.73046875,,2,2,256,6027f8c6212fab89370a3e77705d9eee734c83fa9eaa662c71054990ebdad502,validation,,,icl__qwen3-4b__mrpc__n2__seed21,"['not_equivalent', 'equivalent']",,,,0.7289758342922901,ICL,Qwen/Qwen3-4B,,0,1.0,30.02267340799881,21,PASS,mrpc,"['train:1138', 'train:1139']",,,
0.765625,0.765625,,2,2,256,cc415c8e50765e5d0b0d28d5170e4c222739281cd05889e819a03d66934a1079,validation,,,icl__qwen3-4b__mrpc__n2__seed42,"['not_equivalent', 'equivalent']",,,,0.7619047619047619,ICL,Qwen/Qwen3-4B,,0,1.0,30.028848729001766,42,PASS,mrpc,"['train:400', 'train:757']",,,
0.71484375,0.71484375,,32,32,256,49ddc54b010419fcfa7246e788fb7b125a654772fdafcf3ffe1c6eefb5cb9f2d,validation,,,icl__qwen3-4b__mrpc__n32__seed13,"['not_equivalent', 'equivalent']",,,,0.7120981035571783,ICL,Qwen/Qwen3-4B,,0,1.0,41.743073919999006,13,PASS,mrpc,"['train:3881', 'train:1011', 'train:2586', 'train:197', 'train:1154', 'train:2955', 'train:1593', 'train:3625', 'train:3601', 'train:1546', 'train:2005', 'train:1780', 'train:909', 'train:1282', 'train:3467', 'train:1475', 'train:531', 'train:108', 'train:1456', 'train:906', 'train:2033', 'train:458', 'train:899', 'train:861', 'train:2246', 'train:881', 'train:2511', 'train:942', 'train:1835', 'train:1958', 'train:1277', 'train:1289']",,,
0.67578125,0.67578125,,32,32,256,6027f8c6212fab89370a3e77705d9eee734c83fa9eaa662c71054990ebdad502,validation,,,icl__qwen3-4b__mrpc__n32__seed21,"['not_equivalent', 'equivalent']",,,,0.6696055107213386,ICL,Qwen/Qwen3-4B,,0,1.0,44.65652245900128,21,PASS,mrpc,"['train:3426', 'train:1138', 'train:3686', 'train:3571', 'train:3951', 'train:2293', 'train:1139', 'train:2971', 'train:3475', 'train:2562', 'train:666', 'train:382', 'train:3223', 'train:537', 'train:4073', 'train:1632', 'train:1938', 'train:3249', 'train:2755', 'train:2600', 'train:105', 'train:755', 'train:2948', 'train:3240', 'train:1899', 'train:1486', 'train:28', 'train:2884', 'train:1265', 'train:1798', 'train:3077', 'train:1264']",,,
0.671875,0.671875,,32,32,256,cc415c8e50765e5d0b0d28d5170e4c222739281cd05889e819a03d66934a1079,validation,,,icl__qwen3-4b__mrpc__n32__seed42,"['not_equivalent', 'equivalent']",,,,0.6588616028935845,ICL,Qwen/Qwen3-4B,,0,1.0,41.26556522899773,42,PASS,mrpc,"['train:3863', 'train:1696', 'train:624', 'train:1091', 'train:3991', 'train:169', 'train:684', 'train:3693', 'train:2232', 'train:1369', 'train:3255', 'train:205', 'train:2714', 'train:400', 'train:1604', 'train:2904', 'train:951', 'train:2157', 'train:757', 'train:717', 'train:197', 'train:1888', 'train:1928', 'train:2766', 'train:1530', 'train:3269', 'train:3277', 'train:1503', 'train:577', 'train:4072', 'train:20', 'train:949']",,,
0.7265625,0.7265625,,4,4,256,49ddc54b010419fcfa7246e788fb7b125a654772fdafcf3ffe1c6eefb5cb9f2d,validation,,,icl__qwen3-4b__mrpc__n4__seed13,"['not_equivalent', 'equivalent']",,,,0.7232517914504571,ICL,Qwen/Qwen3-4B,,0,1.0,30.048781477002194,13,PASS,mrpc,"['train:2005', 'train:2511', 'train:1780', 'train:3467']",,,
0.73046875,0.73046875,,4,4,256,6027f8c6212fab89370a3e77705d9eee734c83fa9eaa662c71054990ebdad502,validation,,,icl__qwen3-4b__mrpc__n4__seed21,"['not_equivalent', 'equivalent']",,,,0.7292749091912272,ICL,Qwen/Qwen3-4B,,0,1.0,30.037289990003046,21,PASS,mrpc,"['train:2884', 'train:1138', 'train:1139', 'train:3686']",,,
0.72265625,0.72265625,,4,4,256,cc415c8e50765e5d0b0d28d5170e4c222739281cd05889e819a03d66934a1079,validation,,,icl__qwen3-4b__mrpc__n4__seed42,"['not_equivalent', 'equivalent']",,,,0.7160665469030696,ICL,Qwen/Qwen3-4B,,0,1.0,30.27690015400003,42,PASS,mrpc,"['train:757', 'train:169', 'train:717', 'train:400']",,,
0.72265625,0.72265625,,8,8,256,49ddc54b010419fcfa7246e788fb7b125a654772fdafcf3ffe1c6eefb5cb9f2d,validation,,,icl__qwen3-4b__mrpc__n8__seed13,"['not_equivalent', 'equivalent']",,,,0.7203993416093651,ICL,Qwen/Qwen3-4B,,0,1.0,30.399193532000936,13,PASS,mrpc,"['train:531', 'train:1456', 'train:1593', 'train:1780', 'train:2005', 'train:1277', 'train:3467', 'train:2511']",,,
0.703125,0.703125,,8,8,256,6027f8c6212fab89370a3e77705d9eee734c83fa9eaa662c71054990ebdad502,validation,,,icl__qwen3-4b__mrpc__n8__seed21,"['not_equivalent', 'equivalent']",,,,0.6977943460702082,ICL,Qwen/Qwen3-4B,,0,1.0,30.93883704500331,21,PASS,mrpc,"['train:3686', 'train:1899', 'train:1139', 'train:1138', 'train:1938', 'train:4073', 'train:2884', 'train:755']",,,
0.7109375,0.7109375,,8,8,256,cc415c8e50765e5d0b0d28d5170e4c222739281cd05889e819a03d66934a1079,validation,,,icl__qwen3-4b__mrpc__n8__seed42,"['not_equivalent', 'equivalent']",,,,0.7051058530510586,ICL,Qwen/Qwen3-4B,,0,1.0,30.310648900995147,42,PASS,mrpc,"['train:1696', 'train:400', 'train:757', 'train:2766', 'train:1888', 'train:2232', 'train:717', 'train:169']",,,
0.8046875,0.8046875,,0,0,256,e65bc441b2734919d13c022763e704c136f5200f43af20711496506184d9802d,validation,,,icl__qwen3-4b__rte__n0__seed13,"['entailment', 'not_entailment']",,,,0.8011804908356632,ICL,Qwen/Qwen3-4B,,0,1.0,36.741617649000545,13,PASS,rte,[],,,
0.80859375,0.80859375,,0,0,256,8618dfbb3fe9ae198b5653a2e450b7c45a6c64ce5435625fb9a174a4c4c579fa,validation,,,icl__qwen3-4b__rte__n0__seed21,"['entailment', 'not_entailment']",,,,0.8053594426427917,ICL,Qwen/Qwen3-4B,,0,1.0,36.99377323900262,21,PASS,rte,[],,,
0.80859375,0.80859375,,0,0,256,b8474a48747f2d000aaff32b6a466ce627ddac05dede646e66c2aca50ec56dcd,validation,,,icl__qwen3-4b__rte__n0__seed42,"['entailment', 'not_entailment']",,,,0.8053594426427917,ICL,Qwen/Qwen3-4B,,0,1.0,37.51746582100168,42,PASS,rte,[],,,
0.81640625,0.81640625,,16,16,256,e65bc441b2734919d13c022763e704c136f5200f43af20711496506184d9802d,validation,,,icl__qwen3-4b__rte__n16__seed13,"['entailment', 'not_entailment']",,,,0.8136740224545103,ICL,Qwen/Qwen3-4B,,0,1.0,37.52341127899854,13,PASS,rte,"['train:1712', 'train:924', 'train:1338', 'train:1169', 'train:590', 'train:233', 'train:219', 'train:2392', 'train:521', 'train:759', 'train:906', 'train:947', 'train:752', 'train:466', 'train:660', 'train:1046']",,,
0.82421875,0.82421875,,16,16,256,8618dfbb3fe9ae198b5653a2e450b7c45a6c64ce5435625fb9a174a4c4c579fa,validation,,,icl__qwen3-4b__rte__n16__seed21,"['entailment', 'not_entailment']",,,,0.8212484677331761,ICL,Qwen/Qwen3-4B,,0,1.0,36.35498276299768,21,PASS,rte,"['train:1132', 'train:2098', 'train:2487', 'train:846', 'train:1947', 'train:1529', 'train:2104', 'train:2165', 'train:1698', 'train:1961', 'train:663', 'train:1663', 'train:2228', 'train:2236', 'train:330', 'train:863']",,,
0.796875,0.796875,,16,16,256,b8474a48747f2d000aaff32b6a466ce627ddac05dede646e66c2aca50ec56dcd,validation,,,icl__qwen3-4b__rte__n16__seed42,"['entailment', 'not_entailment']",,,,0.7922985708044685,ICL,Qwen/Qwen3-4B,,0,1.0,37.53322887000104,42,PASS,rte,"['train:103', 'train:1111', 'train:918', 'train:801', 'train:2480', 'train:443', 'train:2245', 'train:407', 'train:556', 'train:1453', 'train:169', 'train:410', 'train:1043', 'train:575', 'train:981', 'train:895']",,,
0.84375,0.84375,,1,1,256,e65bc441b2734919d13c022763e704c136f5200f43af20711496506184d9802d,validation,,,icl__qwen3-4b__rte__n1__seed13,"['entailment', 'not_entailment']",,,,0.8423645320197044,ICL,Qwen/Qwen3-4B,,0,1.0,30.64105450299394,13,PASS,rte,['train:1046'],,,
0.84765625,0.84765625,,1,1,256,8618dfbb3fe9ae198b5653a2e450b7c45a6c64ce5435625fb9a174a4c4c579fa,validation,,,icl__qwen3-4b__rte__n1__seed21,"['entailment', 'not_entailment']",,,,0.8468124280782509,ICL,Qwen/Qwen3-4B,,0,1.0,29.892397695999534,21,PASS,rte,['train:2228'],,,
0.86328125,0.86328125,,1,1,256,b8474a48747f2d000aaff32b6a466ce627ddac05dede646e66c2aca50ec56dcd,validation,,,icl__qwen3-4b__rte__n1__seed42,"['entailment', 'not_entailment']",,,,0.8630283574103799,ICL,Qwen/Qwen3-4B,,0,1.0,29.964802495000185,42,PASS,rte,['train:2480'],,,
0.82421875,0.82421875,,2,2,256,e65bc441b2734919d13c022763e704c136f5200f43af20711496506184d9802d,validation,,,icl__qwen3-4b__rte__n2__seed13,"['entailment', 'not_entailment']",,,,0.8219336888476698,ICL,Qwen/Qwen3-4B,,0,1.0,30.340970946999732,13,PASS,rte,"['train:219', 'train:1046']",,,
0.83203125,0.83203125,,2,2,256,8618dfbb3fe9ae198b5653a2e450b7c45a6c64ce5435625fb9a174a4c4c579fa,validation,,,icl__qwen3-4b__rte__n2__seed21,"['entailment', 'not_entailment']",,,,0.8304139514103928,ICL,Qwen/Qwen3-4B,,0,1.0,30.065543709999474,21,PASS,rte,"['train:2228', 'train:663']",,,
0.83984375,0.83984375,,2,2,256,b8474a48747f2d000aaff32b6a466ce627ddac05dede646e66c2aca50ec56dcd,validation,,,icl__qwen3-4b__rte__n2__seed42,"['entailment', 'not_entailment']",,,,0.8391343663310191,ICL,Qwen/Qwen3-4B,,0,1.0,30.168625824000628,42,PASS,rte,"['train:2480', 'train:443']",,,
0.80859375,0.80859375,,32,32,256,e65bc441b2734919d13c022763e704c136f5200f43af20711496506184d9802d,validation,,,icl__qwen3-4b__rte__n32__seed13,"['entailment', 'not_entailment']",,,,0.8049478316306697,ICL,Qwen/Qwen3-4B,,0,1.0,46.24129091100622,13,PASS,rte,"['train:1948', 'train:730', 'train:752', 'train:2361', 'train:117', 'train:1046', 'train:524', 'train:477', 'train:57', 'train:759', 'train:1712', 'train:2392', 'train:1758', 'train:660', 'train:2178', 'train:1772', 'train:275', 'train:906', 'train:590', 'train:1708', 'train:466', 'train:1169', 'train:947', 'train:924', 'train:521', 'train:509', 'train:856', 'train:233', 'train:1338', 'train:2480', 'train:1183', 'train:219']",,,
0.83984375,0.83984375,,32,32,256,8618dfbb3fe9ae198b5653a2e450b7c45a6c64ce5435625fb9a174a4c4c579fa,validation,,,icl__qwen3-4b__rte__n32__seed21,"['entailment', 'not_entailment']",,,,0.8380421868008086,ICL,Qwen/Qwen3-4B,,0,1.0,47.527155743999174,21,PASS,rte,"['train:2074', 'train:863', 'train:1663', 'train:1961', 'train:2228', 'train:2098', 'train:2236', 'train:2165', 'train:1639', 'train:2111', 'train:2487', 'train:1511', 'train:330', 'train:2025', 'train:449', 'train:1642', 'train:1132', 'train:2403', 'train:55', 'train:2104', 'train:1947', 'train:16', 'train:1529', 'train:2167', 'train:2014', 'train:1698', 'train:741', 'train:663', 'train:365', 'train:613', 'train:846', 'train:946']",,,
0.80859375,0.80859375,,32,32,256,b8474a48747f2d000aaff32b6a466ce627ddac05dede646e66c2aca50ec56dcd,validation,,,icl__qwen3-4b__rte__n32__seed42,"['entailment', 'not_entailment']",,,,0.8045101064410054,ICL,Qwen/Qwen3-4B,,0,1.0,45.69529047100514,42,PASS,rte,"['train:410', 'train:443', 'train:380', 'train:1501', 'train:407', 'train:2429', 'train:981', 'train:1710', 'train:1453', 'train:875', 'train:895', 'train:117', 'train:553', 'train:556', 'train:2480', 'train:934', 'train:2369', 'train:125', 'train:1111', 'train:575', 'train:103', 'train:801', 'train:1043', 'train:1229', 'train:373', 'train:918', 'train:2245', 'train:1281', 'train:341', 'train:143', 'train:169', 'train:1821']",,,
0.828125,0.828125,,4,4,256,e65bc441b2734919d13c022763e704c136f5200f43af20711496506184d9802d,validation,,,icl__qwen3-4b__rte__n4__seed13,"['entailment', 'not_entailment']",,,,0.8257317903335603,ICL,Qwen/Qwen3-4B,,0,1.0,30.265967580002325,13,PASS,rte,"['train:2392', 'train:219', 'train:1169', 'train:1046']",,,
0.80859375,0.80859375,,4,4,256,8618dfbb3fe9ae198b5653a2e450b7c45a6c64ce5435625fb9a174a4c4c579fa,validation,,,icl__qwen3-4b__rte__n4__seed21,"['entailment', 'not_entailment']",,,,0.8057452574525745,ICL,Qwen/Qwen3-4B,,0,1.0,30.649486719004926,21,PASS,rte,"['train:663', 'train:1698', 'train:2228', 'train:330']",,,
0.828125,0.828125,,4,4,256,b8474a48747f2d000aaff32b6a466ce627ddac05dede646e66c2aca50ec56dcd,validation,,,icl__qwen3-4b__rte__n4__seed42,"['entailment', 'not_entailment']",,,,0.8266009852216749,ICL,Qwen/Qwen3-4B,,0,1.0,30.40472905599745,42,PASS,rte,"['train:2480', 'train:103', 'train:443', 'train:1453']",,,
0.8046875,0.8046875,,8,8,256,e65bc441b2734919d13c022763e704c136f5200f43af20711496506184d9802d,validation,,,icl__qwen3-4b__rte__n8__seed13,"['entailment', 'not_entailment']",,,,0.800747198007472,ICL,Qwen/Qwen3-4B,,0,1.0,30.949628716996813,13,PASS,rte,"['train:752', 'train:947', 'train:219', 'train:924', 'train:2392', 'train:1169', 'train:1712', 'train:1046']",,,
0.84375,0.84375,,8,8,256,8618dfbb3fe9ae198b5653a2e450b7c45a6c64ce5435625fb9a174a4c4c579fa,validation,,,icl__qwen3-4b__rte__n8__seed21,"['entailment', 'not_entailment']",,,,0.8423645320197044,ICL,Qwen/Qwen3-4B,,0,1.0,32.55725725599768,21,PASS,rte,"['train:1529', 'train:1698', 'train:330', 'train:1132', 'train:846', 'train:2228', 'train:663', 'train:2487']",,,
